Country,StringencyIndex,date,I
Togo,,2020-04-01,23.0
Togo,,2020-04-02,24.0
Togo,,2020-04-03,20.0
Togo,,2020-04-04,20.0
Togo,,2020-04-05,21.0
Togo,,2020-04-06,21.0
Togo,,2020-04-07,32.0
Togo,,2020-04-08,39.0
Togo,,2020-04-09,44.0
Slovakia,,2020-03-06,1.0
Slovakia,,2020-03-07,3.0
Slovakia,,2020-03-08,5.0
Slovakia,,2020-03-09,7.0
Slovakia,,2020-03-10,7.0
Slovakia,,2020-03-11,10.0
Slovakia,,2020-03-12,21.0
Slovakia,,2020-03-13,32.0
Slovakia,,2020-03-14,44.0
Slovakia,,2020-03-15,61.0
Slovakia,,2020-03-16,72.0
Slovakia,,2020-03-17,97.0
Slovakia,,2020-03-18,97.0
Slovakia,,2020-03-19,105.0
Slovakia,,2020-03-20,124.0
Slovakia,,2020-03-21,137.0
Slovakia,,2020-03-22,171.0
Slovakia,,2020-03-23,178.0
Slovakia,,2020-03-24,179.0
Slovakia,,2020-03-25,197.0
Slovakia,,2020-03-26,209.0
Slovakia,,2020-03-27,224.0
Slovakia,,2020-03-28,267.0
Slovakia,,2020-03-29,290.0
Slovakia,,2020-03-30,312.0
Slovakia,,2020-03-31,329.0
Slovakia,,2020-04-01,360.0
Slovakia,,2020-04-02,396.0
Slovakia,,2020-04-03,420.0
Slovakia,,2020-04-04,439.0
Slovakia,,2020-04-05,460.0
Slovakia,,2020-04-06,476.0
Slovakia,,2020-04-07,524.0
Slovakia,,2020-04-08,566.0
Slovakia,,2020-04-09,664.0
Peru,,2020-03-06,1.0
Peru,,2020-03-07,6.0
Peru,,2020-03-08,6.0
Peru,,2020-03-09,9.0
Peru,,2020-03-10,11.0
Peru,,2020-03-11,13.0
Peru,,2020-03-12,22.0
Peru,,2020-03-13,28.0
Peru,,2020-03-14,38.0
Peru,,2020-03-15,71.0
Peru,,2020-03-16,85.0
Peru,,2020-03-17,116.0
Peru,,2020-03-18,116.0
Peru,,2020-03-19,144.0
Peru,,2020-03-20,232.0
Peru,,2020-03-21,258.0
Peru,,2020-03-22,312.0
Peru,,2020-03-23,357.0
Peru,,2020-03-24,389.0
Peru,,2020-03-25,408.0
Peru,,2020-03-26,470.0
Peru,,2020-03-27,557.0
Peru,,2020-03-28,608.0
Peru,,2020-03-29,639.0
Peru,,2020-03-30,818.0
Peru,,2020-03-31,873.0
Peru,,2020-04-01,641.0
Peru,,2020-04-02,891.0
Peru,,2020-04-03,822.0
Peru,,2020-04-04,997.0
Peru,,2020-04-05,759.0
Peru,,2020-04-06,1209.0
Peru,,2020-04-07,1472.0
Peru,,2020-04-08,1546.0
Peru,,2020-04-09,2888.0
Moldova,,2020-03-07,1.0
Moldova,,2020-03-08,1.0
Moldova,,2020-03-09,1.0
Moldova,,2020-03-10,3.0
Moldova,,2020-03-11,3.0
Moldova,,2020-03-12,6.0
Moldova,,2020-03-13,6.0
Moldova,,2020-03-14,12.0
Moldova,,2020-03-15,23.0
Moldova,,2020-03-16,28.0
Moldova,,2020-03-17,29.0
Moldova,,2020-03-18,29.0
Moldova,,2020-03-19,34.0
Moldova,,2020-03-20,47.0
Moldova,,2020-03-21,64.0
Moldova,,2020-03-22,78.0
Moldova,,2020-03-23,92.0
Moldova,,2020-03-24,106.0
Moldova,,2020-03-25,122.0
Moldova,,2020-03-26,146.0
Moldova,,2020-03-27,174.0
Moldova,,2020-03-28,195.0
Moldova,,2020-03-29,227.0
Moldova,,2020-03-30,259.0
Moldova,,2020-03-31,281.0
Moldova,,2020-04-01,331.0
Moldova,,2020-04-02,395.0
Moldova,,2020-04-03,476.0
Moldova,,2020-04-04,557.0
Moldova,,2020-04-05,711.0
Moldova,,2020-04-06,819.0
Moldova,,2020-04-07,909.0
Moldova,,2020-04-08,994.0
Moldova,,2020-04-09,1107.0
Paraguay,,2020-03-07,1.0
Paraguay,,2020-03-08,1.0
Paraguay,,2020-03-09,1.0
Paraguay,,2020-03-10,2.0
Paraguay,,2020-03-11,5.0
Paraguay,,2020-03-12,5.0
Paraguay,,2020-03-13,6.0
Paraguay,,2020-03-14,7.0
Paraguay,,2020-03-15,7.0
Paraguay,,2020-03-16,8.0
Paraguay,,2020-03-17,9.0
Paraguay,,2020-03-18,9.0
Paraguay,,2020-03-19,11.0
Paraguay,,2020-03-20,13.0
Paraguay,,2020-03-21,18.0
Paraguay,,2020-03-22,21.0
Paraguay,,2020-03-23,21.0
Paraguay,,2020-03-24,21.0
Paraguay,,2020-03-25,25.0
Paraguay,,2020-03-26,34.0
Paraguay,,2020-03-27,38.0
Paraguay,,2020-03-28,48.0
Paraguay,,2020-03-29,52.0
Paraguay,,2020-03-30,55.0
Paraguay,,2020-03-31,60.0
Paraguay,,2020-04-01,61.0
Paraguay,,2020-04-02,65.0
Paraguay,,2020-04-03,72.0
Paraguay,,2020-04-04,83.0
Paraguay,,2020-04-05,81.0
Paraguay,,2020-04-06,89.0
Paraguay,,2020-04-07,96.0
Paraguay,,2020-04-08,95.0
Paraguay,,2020-04-09,99.0
Malta,,2020-03-07,3.0
Malta,,2020-03-08,3.0
Malta,,2020-03-09,4.0
Malta,,2020-03-10,5.0
Malta,,2020-03-11,6.0
Malta,,2020-03-12,9.0
Malta,,2020-03-13,11.0
Malta,,2020-03-14,17.0
Malta,,2020-03-15,19.0
Malta,,2020-03-16,28.0
Malta,,2020-03-17,36.0
Malta,,2020-03-18,36.0
Malta,,2020-03-19,46.0
Malta,,2020-03-20,51.0
Malta,,2020-03-21,62.0
Malta,,2020-03-22,71.0
Malta,,2020-03-23,88.0
Malta,,2020-03-24,105.0
Malta,,2020-03-25,108.0
Malta,,2020-03-26,127.0
Malta,,2020-03-27,132.0
Malta,,2020-03-28,137.0
Malta,,2020-03-29,147.0
Malta,,2020-03-30,149.0
Malta,,2020-03-31,154.0
Malta,,2020-04-01,167.0
Malta,,2020-04-02,186.0
Malta,,2020-04-03,194.0
Malta,,2020-04-04,200.0
Malta,,2020-04-05,211.0
Malta,,2020-04-06,222.0
Malta,,2020-04-07,236.0
Malta,,2020-04-08,288.0
Malta,,2020-04-09,282.0
Bulgaria,29.0,2020-03-07,2.0
Bulgaria,33.0,2020-03-08,4.0
Bulgaria,33.0,2020-03-09,4.0
Bulgaria,33.0,2020-03-10,6.0
Bulgaria,33.0,2020-03-11,6.0
Bulgaria,33.0,2020-03-12,22.0
Bulgaria,71.0,2020-03-13,22.0
Bulgaria,71.0,2020-03-14,39.0
Bulgaria,71.0,2020-03-15,49.0
Bulgaria,71.0,2020-03-16,60.0
Bulgaria,71.0,2020-03-17,79.0
Bulgaria,81.0,2020-03-18,79.0
Bulgaria,81.0,2020-03-19,90.0
Bulgaria,81.0,2020-03-20,104.0
Bulgaria,81.0,2020-03-21,123.0
Bulgaria,81.0,2020-03-22,157.0
Bulgaria,52.0,2020-03-23,181.0
Bulgaria,52.0,2020-03-24,195.0
Bulgaria,52.0,2020-03-25,212.0
Bulgaria,52.0,2020-03-26,235.0
Bulgaria,52.0,2020-03-27,253.0
Bulgaria,52.0,2020-03-28,281.0
Bulgaria,52.0,2020-03-29,313.0
Bulgaria,52.0,2020-03-30,324.0
Bulgaria,52.0,2020-03-31,334.0
Bulgaria,,2020-04-01,374.0
Bulgaria,,2020-04-02,392.0
Bulgaria,,2020-04-03,422.0
Bulgaria,,2020-04-04,441.0
Bulgaria,,2020-04-05,452.0
Bulgaria,,2020-04-06,474.0
Bulgaria,,2020-04-07,488.0
Bulgaria,,2020-04-08,512.0
Bulgaria,,2020-04-09,527.0
Faeroe islands,,2020-03-07,2.0
Faeroe islands,,2020-03-08,2.0
Faeroe islands,,2020-03-09,2.0
Faeroe islands,,2020-03-10,2.0
Faeroe islands,,2020-03-11,2.0
Faeroe islands,,2020-03-12,2.0
Faeroe islands,,2020-03-13,3.0
Faeroe islands,,2020-03-14,9.0
Faeroe islands,,2020-03-15,11.0
Faeroe islands,,2020-03-16,18.0
Faeroe islands,,2020-03-17,47.0
Faeroe islands,,2020-03-18,47.0
Faeroe islands,,2020-03-19,57.0
Faeroe islands,,2020-03-20,71.0
Faeroe islands,,2020-03-21,77.0
Faeroe islands,,2020-03-22,89.0
Faeroe islands,,2020-03-23,112.0
Faeroe islands,,2020-03-24,95.0
Faeroe islands,,2020-03-25,89.0
Faeroe islands,,2020-03-26,94.0
Faeroe islands,,2020-03-27,93.0
Faeroe islands,,2020-03-28,90.0
Faeroe islands,,2020-03-29,101.0
Faeroe islands,,2020-03-30,89.0
Faeroe islands,,2020-03-31,98.0
Faeroe islands,,2020-04-01,95.0
Faeroe islands,,2020-04-02,98.0
Faeroe islands,,2020-04-03,96.0
Faeroe islands,,2020-04-04,88.0
Faeroe islands,,2020-04-05,88.0
Faeroe islands,,2020-04-06,82.0
Faeroe islands,,2020-04-07,76.0
Faeroe islands,,2020-04-08,64.0
Faeroe islands,,2020-04-09,53.0
Maldives,,2020-03-07,2.0
Maldives,,2020-03-08,4.0
Maldives,,2020-03-09,6.0
Maldives,,2020-03-10,6.0
Maldives,,2020-03-11,8.0
Maldives,,2020-03-12,8.0
Maldives,,2020-03-13,9.0
Maldives,,2020-03-14,10.0
Maldives,,2020-03-15,13.0
Maldives,,2020-03-16,13.0
Maldives,,2020-03-17,13.0
Maldives,,2020-03-18,13.0
Maldives,,2020-03-19,13.0
Maldives,,2020-03-20,13.0
Maldives,,2020-03-21,11.0
Maldives,,2020-03-22,10.0
Maldives,,2020-03-23,10.0
Maldives,,2020-03-24,8.0
Maldives,,2020-03-25,8.0
Maldives,,2020-03-26,5.0
Maldives,,2020-03-27,5.0
Maldives,,2020-03-28,7.0
Maldives,,2020-03-29,7.0
Maldives,,2020-03-30,4.0
Maldives,,2020-03-31,4.0
Maldives,,2020-04-01,5.0
Maldives,,2020-04-02,6.0
Maldives,,2020-04-03,6.0
Maldives,,2020-04-04,6.0
Maldives,,2020-04-05,6.0
Maldives,,2020-04-06,6.0
Maldives,,2020-04-07,6.0
Maldives,,2020-04-08,6.0
Maldives,,2020-04-09,6.0
French guiana,,2020-03-08,5.0
French guiana,,2020-03-09,5.0
French guiana,,2020-03-10,5.0
French guiana,,2020-03-11,5.0
French guiana,,2020-03-12,6.0
French guiana,,2020-03-13,6.0
French guiana,,2020-03-14,7.0
French guiana,,2020-03-15,7.0
French guiana,,2020-03-16,11.0
French guiana,,2020-03-17,11.0
French guiana,,2020-03-18,11.0
French guiana,,2020-03-19,15.0
French guiana,,2020-03-20,15.0
French guiana,,2020-03-21,15.0
French guiana,,2020-03-22,18.0
French guiana,,2020-03-23,18.0
French guiana,,2020-03-24,14.0
French guiana,,2020-03-25,17.0
French guiana,,2020-03-26,22.0
French guiana,,2020-03-27,22.0
French guiana,,2020-03-28,22.0
French guiana,,2020-03-29,22.0
French guiana,,2020-03-30,37.0
French guiana,,2020-03-31,37.0
French guiana,,2020-04-01,36.0
French guiana,,2020-04-02,36.0
French guiana,,2020-04-03,36.0
French guiana,,2020-04-04,35.0
French guiana,,2020-04-05,39.0
French guiana,,2020-04-06,41.0
French guiana,,2020-04-07,38.0
French guiana,,2020-04-08,43.0
French guiana,,2020-04-09,40.0
Bangladesh,,2020-03-08,3.0
Bangladesh,,2020-03-09,3.0
Bangladesh,,2020-03-10,3.0
Bangladesh,,2020-03-11,3.0
Bangladesh,,2020-03-12,3.0
Bangladesh,,2020-03-13,2.0
Bangladesh,,2020-03-14,3.0
Bangladesh,,2020-03-15,3.0
Bangladesh,,2020-03-16,5.0
Bangladesh,,2020-03-17,7.0
Bangladesh,,2020-03-18,7.0
Bangladesh,,2020-03-19,10.0
Bangladesh,,2020-03-20,14.0
Bangladesh,,2020-03-21,16.0
Bangladesh,,2020-03-22,19.0
Bangladesh,,2020-03-23,22.0
Bangladesh,,2020-03-24,25.0
Bangladesh,,2020-03-25,30.0
Bangladesh,,2020-03-26,27.0
Bangladesh,,2020-03-27,28.0
Bangladesh,,2020-03-28,32.0
Bangladesh,,2020-03-29,28.0
Bangladesh,,2020-03-30,28.0
Bangladesh,,2020-03-31,25.0
Bangladesh,,2020-04-01,21.0
Bangladesh,,2020-04-02,23.0
Bangladesh,,2020-04-03,25.0
Bangladesh,,2020-04-04,29.0
Bangladesh,,2020-04-05,32.0
Bangladesh,,2020-04-06,46.0
Bangladesh,,2020-04-07,78.0
Bangladesh,,2020-04-08,114.0
Bangladesh,,2020-04-09,165.0
Brunei,,2020-03-09,1.0
Brunei,,2020-03-10,6.0
Brunei,,2020-03-11,11.0
Brunei,,2020-03-12,25.0
Brunei,,2020-03-13,37.0
Brunei,,2020-03-14,40.0
Brunei,,2020-03-15,50.0
Brunei,,2020-03-16,54.0
Brunei,,2020-03-17,56.0
Brunei,,2020-03-18,56.0
Brunei,,2020-03-19,68.0
Brunei,,2020-03-20,73.0
Brunei,,2020-03-21,77.0
Brunei,,2020-03-22,82.0
Brunei,,2020-03-23,86.0
Brunei,,2020-03-24,89.0
Brunei,,2020-03-25,102.0
Brunei,,2020-03-26,107.0
Brunei,,2020-03-27,109.0
Brunei,,2020-03-28,104.0
Brunei,,2020-03-29,94.0
Brunei,,2020-03-30,91.0
Brunei,,2020-03-31,88.0
Brunei,,2020-04-01,83.0
Brunei,,2020-04-02,78.0
Brunei,,2020-04-03,76.0
Brunei,,2020-04-04,68.0
Brunei,,2020-04-05,68.0
Brunei,,2020-04-06,61.0
Brunei,,2020-04-07,52.0
Brunei,,2020-04-08,49.0
Brunei,,2020-04-09,43.0
Martinique,,2020-03-09,2.0
Martinique,,2020-03-10,3.0
Martinique,,2020-03-11,3.0
Martinique,,2020-03-12,3.0
Martinique,,2020-03-13,3.0
Martinique,,2020-03-14,10.0
Martinique,,2020-03-15,10.0
Martinique,,2020-03-16,15.0
Martinique,,2020-03-17,14.0
Martinique,,2020-03-18,14.0
Martinique,,2020-03-19,22.0
Martinique,,2020-03-20,22.0
Martinique,,2020-03-21,31.0
Martinique,,2020-03-22,36.0
Martinique,,2020-03-23,43.0
Martinique,,2020-03-24,52.0
Martinique,,2020-03-25,56.0
Martinique,,2020-03-26,65.0
Martinique,,2020-03-27,80.0
Martinique,,2020-03-28,92.0
Martinique,,2020-03-29,92.0
Martinique,,2020-03-30,92.0
Martinique,,2020-03-31,92.0
Martinique,,2020-04-01,98.0
Martinique,,2020-04-02,105.0
Martinique,,2020-04-03,108.0
Martinique,,2020-04-04,113.0
Martinique,,2020-04-05,115.0
Martinique,,2020-04-06,95.0
Martinique,,2020-04-07,97.0
Martinique,,2020-04-08,98.0
Martinique,,2020-04-09,98.0
Saint martin,,2020-03-09,2.0
Saint martin,,2020-03-10,2.0
Saint martin,,2020-03-11,2.0
Saint martin,,2020-03-12,2.0
Saint martin,,2020-03-13,2.0
Saint martin,,2020-03-14,2.0
Saint martin,,2020-03-15,2.0
Saint martin,,2020-03-16,2.0
Saint martin,,2020-03-17,2.0
Saint martin,,2020-03-18,2.0
Saint martin,,2020-03-19,3.0
Saint martin,,2020-03-20,3.0
Saint martin,,2020-03-21,4.0
Saint martin,,2020-03-22,5.0
Saint martin,,2020-03-23,5.0
Saint martin,,2020-03-24,8.0
Saint martin,,2020-03-25,8.0
Saint martin,,2020-03-26,11.0
Saint martin,,2020-03-27,11.0
Saint martin,,2020-03-28,11.0
Saint martin,,2020-03-29,11.0
Saint martin,,2020-03-30,11.0
Saint martin,,2020-03-31,12.0
Saint martin,,2020-04-01,12.0
Saint martin,,2020-04-02,19.0
Saint martin,,2020-04-03,19.0
Saint martin,,2020-04-04,19.0
Saint martin,,2020-04-05,17.0
Saint martin,,2020-04-06,23.0
Saint martin,,2020-04-07,23.0
Saint martin,,2020-04-08,23.0
Saint martin,,2020-04-09,23.0
Cyprus,,2020-03-09,2.0
Cyprus,,2020-03-10,2.0
Cyprus,,2020-03-11,6.0
Cyprus,,2020-03-12,10.0
Cyprus,,2020-03-13,14.0
Cyprus,,2020-03-14,26.0
Cyprus,,2020-03-15,33.0
Cyprus,,2020-03-16,46.0
Cyprus,,2020-03-17,49.0
Cyprus,,2020-03-18,49.0
Cyprus,,2020-03-19,58.0
Cyprus,,2020-03-20,67.0
Cyprus,,2020-03-21,75.0
Cyprus,,2020-03-22,80.0
Cyprus,,2020-03-23,91.0
Cyprus,,2020-03-24,112.0
Cyprus,,2020-03-25,118.0
Cyprus,,2020-03-26,126.0
Cyprus,,2020-03-27,139.0
Cyprus,,2020-03-28,142.0
Cyprus,,2020-03-29,159.0
Cyprus,,2020-03-30,193.0
Cyprus,,2020-03-31,201.0
Cyprus,,2020-04-01,231.0
Cyprus,,2020-04-02,283.0
Cyprus,,2020-04-03,318.0
Cyprus,,2020-04-04,357.0
Cyprus,,2020-04-05,384.0
Cyprus,,2020-04-06,400.0
Cyprus,,2020-04-07,411.0
Cyprus,,2020-04-08,438.0
Cyprus,,2020-04-09,465.0
Albania,,2020-03-09,6.0
Albania,,2020-03-10,10.0
Albania,,2020-03-11,14.0
Albania,,2020-03-12,22.0
Albania,,2020-03-13,32.0
Albania,,2020-03-14,37.0
Albania,,2020-03-15,41.0
Albania,,2020-03-16,50.0
Albania,,2020-03-17,54.0
Albania,,2020-03-18,54.0
Albania,,2020-03-19,57.0
Albania,,2020-03-20,62.0
Albania,,2020-03-21,66.0
Albania,,2020-03-22,72.0
Albania,,2020-03-23,85.0
Albania,,2020-03-24,98.0
Albania,,2020-03-25,108.0
Albania,,2020-03-26,124.0
Albania,,2020-03-27,151.0
Albania,,2020-03-28,147.0
Albania,,2020-03-29,156.0
Albania,,2020-03-30,169.0
Albania,,2020-03-31,168.0
Albania,,2020-04-01,176.0
Albania,,2020-04-02,177.0
Albania,,2020-04-03,185.0
Albania,,2020-04-04,198.0
Albania,,2020-04-05,214.0
Albania,,2020-04-06,237.0
Albania,,2020-04-07,240.0
Albania,,2020-04-08,230.0
Albania,,2020-04-09,224.0
Channel islands,,2020-03-09,1.0
Channel islands,,2020-03-10,2.0
Channel islands,,2020-03-11,2.0
Channel islands,,2020-03-12,3.0
Channel islands,,2020-03-13,3.0
Channel islands,,2020-03-14,3.0
Channel islands,,2020-03-15,3.0
Channel islands,,2020-03-16,6.0
Channel islands,,2020-03-17,6.0
Channel islands,,2020-03-18,6.0
Channel islands,,2020-03-19,7.0
Channel islands,,2020-03-20,11.0
Channel islands,,2020-03-21,12.0
Channel islands,,2020-03-22,32.0
Channel islands,,2020-03-23,32.0
Channel islands,,2020-03-24,36.0
Channel islands,,2020-03-25,36.0
Channel islands,,2020-03-26,46.0
Channel islands,,2020-03-27,65.0
Channel islands,,2020-03-28,87.0
Channel islands,,2020-03-29,96.0
Channel islands,,2020-03-30,106.0
Channel islands,,2020-03-31,139.0
Channel islands,,2020-04-01,138.0
Channel islands,,2020-04-02,169.0
Channel islands,,2020-04-03,190.0
Channel islands,,2020-04-04,215.0
Channel islands,,2020-04-05,244.0
Channel islands,,2020-04-06,276.0
Channel islands,,2020-04-07,289.0
Channel islands,,2020-04-08,294.0
Channel islands,,2020-04-09,305.0
Burkina faso,,2020-03-09,1.0
Burkina faso,,2020-03-10,2.0
Burkina faso,,2020-03-11,2.0
Burkina faso,,2020-03-12,2.0
Burkina faso,,2020-03-13,2.0
Burkina faso,,2020-03-14,2.0
Burkina faso,,2020-03-15,3.0
Burkina faso,,2020-03-16,15.0
Burkina faso,,2020-03-17,15.0
Burkina faso,,2020-03-18,15.0
Burkina faso,,2020-03-19,26.0
Burkina faso,,2020-03-20,32.0
Burkina faso,,2020-03-21,35.0
Burkina faso,,2020-03-22,56.0
Burkina faso,,2020-03-23,66.0
Burkina faso,,2020-03-24,90.0
Burkina faso,,2020-03-25,103.0
Burkina faso,,2020-03-26,132.0
Burkina faso,,2020-03-27,135.0
Burkina faso,,2020-03-28,159.0
Burkina faso,,2020-03-29,175.0
Burkina faso,,2020-03-30,187.0
Burkina faso,,2020-03-31,203.0
Burkina faso,,2020-04-01,215.0
Burkina faso,,2020-04-02,220.0
Burkina faso,,2020-04-03,222.0
Burkina faso,,2020-04-04,236.0
Burkina faso,,2020-04-05,236.0
Burkina faso,,2020-04-06,238.0
Burkina faso,,2020-04-07,238.0
Burkina faso,,2020-04-08,238.0
Burkina faso,,2020-04-09,257.0
Turkey,,2020-03-10,1.0
Turkey,,2020-03-11,1.0
Turkey,0.0,2020-03-12,1.0
Turkey,0.0,2020-03-13,5.0
Turkey,0.0,2020-03-14,6.0
Turkey,14.0,2020-03-15,18.0
Turkey,29.0,2020-03-16,47.0
Turkey,29.0,2020-03-17,97.0
Turkey,62.0,2020-03-18,97.0
Turkey,69.0,2020-03-19,189.0
Turkey,69.0,2020-03-20,355.0
Turkey,76.0,2020-03-21,661.0
Turkey,76.0,2020-03-22,926.0
Turkey,76.0,2020-03-23,1206.0
Turkey,76.0,2020-03-24,1492.0
Turkey,76.0,2020-03-25,1828.0
Turkey,71.0,2020-03-26,2348.0
Turkey,71.0,2020-03-27,3528.0
Turkey,86.0,2020-03-28,5564.0
Turkey,90.0,2020-03-29,7224.0
Turkey,90.0,2020-03-30,8981.0
Turkey,,2020-03-31,10497.0
Turkey,,2020-04-01,13074.0
Turkey,,2020-04-02,15069.0
Turkey,,2020-04-03,17364.0
Turkey,,2020-04-04,20012.0
Turkey,,2020-04-05,22647.0
Turkey,,2020-04-06,25453.0
Turkey,,2020-04-07,28242.0
Turkey,,2020-04-08,31802.0
Turkey,,2020-04-09,35568.0
Jamaica,,2020-03-10,1.0
Jamaica,,2020-03-11,2.0
Jamaica,,2020-03-12,2.0
Jamaica,,2020-03-13,8.0
Jamaica,,2020-03-14,8.0
Jamaica,,2020-03-15,8.0
Jamaica,,2020-03-16,13.0
Jamaica,,2020-03-17,10.0
Jamaica,,2020-03-18,11.0
Jamaica,,2020-03-19,12.0
Jamaica,,2020-03-20,12.0
Jamaica,,2020-03-21,16.0
Jamaica,,2020-03-22,16.0
Jamaica,,2020-03-23,16.0
Jamaica,,2020-03-24,16.0
Jamaica,,2020-03-25,18.0
Jamaica,,2020-03-26,23.0
Jamaica,,2020-03-27,23.0
Jamaica,,2020-03-28,23.0
Jamaica,,2020-03-29,27.0
Jamaica,,2020-03-30,29.0
Jamaica,,2020-03-31,33.0
Jamaica,,2020-04-01,34.0
Jamaica,,2020-04-02,39.0
Jamaica,,2020-04-03,42.0
Jamaica,,2020-04-04,43.0
Jamaica,,2020-04-05,43.0
Jamaica,,2020-04-06,47.0
Jamaica,,2020-04-07,48.0
Jamaica,,2020-04-08,51.0
Jamaica,,2020-04-09,49.0
Mongolia,,2020-03-10,1.0
Mongolia,,2020-03-11,1.0
Mongolia,,2020-03-12,1.0
Mongolia,,2020-03-13,1.0
Mongolia,,2020-03-14,1.0
Mongolia,,2020-03-15,1.0
Mongolia,,2020-03-16,4.0
Mongolia,,2020-03-17,5.0
Mongolia,,2020-03-18,5.0
Mongolia,,2020-03-19,6.0
Mongolia,,2020-03-20,6.0
Mongolia,,2020-03-21,6.0
Mongolia,,2020-03-22,10.0
Mongolia,,2020-03-23,10.0
Mongolia,,2020-03-24,10.0
Mongolia,,2020-03-25,10.0
Mongolia,,2020-03-26,10.0
Mongolia,,2020-03-27,11.0
Mongolia,,2020-03-28,11.0
Mongolia,,2020-03-29,12.0
Mongolia,,2020-03-30,12.0
Mongolia,,2020-03-31,10.0
Mongolia,,2020-04-01,10.0
Mongolia,,2020-04-02,12.0
Mongolia,,2020-04-03,12.0
Mongolia,,2020-04-04,12.0
Mongolia,,2020-04-05,12.0
Mongolia,,2020-04-06,12.0
Mongolia,,2020-04-07,13.0
Mongolia,,2020-04-08,11.0
Mongolia,,2020-04-09,12.0
Panama,19.0,2020-03-10,1.0
Panama,19.0,2020-03-11,7.0
Panama,33.0,2020-03-12,13.0
Panama,95.0,2020-03-13,26.0
Panama,95.0,2020-03-14,35.0
Panama,95.0,2020-03-15,42.0
Panama,95.0,2020-03-16,54.0
Panama,95.0,2020-03-17,68.0
Panama,95.0,2020-03-18,68.0
Panama,90.0,2020-03-19,108.0
Panama,90.0,2020-03-20,135.0
Panama,90.0,2020-03-21,198.0
Panama,90.0,2020-03-22,241.0
Panama,90.0,2020-03-23,309.0
Panama,90.0,2020-03-24,338.0
Panama,90.0,2020-03-25,436.0
Panama,90.0,2020-03-26,548.0
Panama,90.0,2020-03-27,663.0
Panama,90.0,2020-03-28,770.0
Panama,90.0,2020-03-29,880.0
Panama,,2020-03-30,961.0
Panama,,2020-03-31,1039.0
Panama,,2020-04-01,1142.0
Panama,,2020-04-02,1276.0
Panama,,2020-04-03,1429.0
Panama,,2020-04-04,1622.0
Panama,,2020-04-05,1742.0
Panama,,2020-04-06,1742.0
Panama,,2020-04-07,2031.0
Panama,,2020-04-08,2031.0
Panama,,2020-04-09,2449.0
Bolivia,0.0,2020-03-11,2.0
Bolivia,14.0,2020-03-12,3.0
Bolivia,36.0,2020-03-13,3.0
Bolivia,50.0,2020-03-14,10.0
Bolivia,50.0,2020-03-15,10.0
Bolivia,69.0,2020-03-16,11.0
Bolivia,69.0,2020-03-17,12.0
Bolivia,74.0,2020-03-18,12.0
Bolivia,69.0,2020-03-19,12.0
Bolivia,69.0,2020-03-20,15.0
Bolivia,69.0,2020-03-21,16.0
Bolivia,93.0,2020-03-22,19.0
Bolivia,93.0,2020-03-23,24.0
Bolivia,93.0,2020-03-24,27.0
Bolivia,93.0,2020-03-25,29.0
Bolivia,93.0,2020-03-26,32.0
Bolivia,93.0,2020-03-27,61.0
Bolivia,93.0,2020-03-28,61.0
Bolivia,93.0,2020-03-29,74.0
Bolivia,93.0,2020-03-30,80.0
Bolivia,93.0,2020-03-31,93.0
Bolivia,,2020-04-01,101.0
Bolivia,,2020-04-02,107.0
Bolivia,,2020-04-03,114.0
Bolivia,,2020-04-04,122.0
Bolivia,,2020-04-05,128.0
Bolivia,,2020-04-06,145.0
Bolivia,,2020-04-07,170.0
Bolivia,,2020-04-08,178.0
Bolivia,,2020-04-09,193.0
Réunion,,2020-03-11,1.0
Réunion,,2020-03-12,4.0
Réunion,,2020-03-13,5.0
Réunion,,2020-03-14,6.0
Réunion,,2020-03-15,7.0
Réunion,,2020-03-16,9.0
Réunion,,2020-03-17,9.0
Réunion,,2020-03-18,9.0
Réunion,,2020-03-19,14.0
Réunion,,2020-03-20,28.0
Réunion,,2020-03-21,38.0
Réunion,,2020-03-22,47.0
Réunion,,2020-03-23,63.0
Réunion,,2020-03-24,70.0
Réunion,,2020-03-25,93.0
Réunion,,2020-03-26,110.0
Réunion,,2020-03-27,134.0
Réunion,,2020-03-28,144.0
Réunion,,2020-03-29,182.0
Réunion,,2020-03-30,182.0
Réunion,,2020-03-31,223.0
Réunion,,2020-04-01,246.0
Réunion,,2020-04-02,241.0
Réunion,,2020-04-03,268.0
Réunion,,2020-04-04,281.0
Réunion,,2020-04-05,294.0
Réunion,,2020-04-06,304.0
Réunion,,2020-04-07,309.0
Réunion,,2020-04-08,318.0
Réunion,,2020-04-09,322.0
Honduras,14.0,2020-03-11,2.0
Honduras,14.0,2020-03-12,2.0
Honduras,43.0,2020-03-13,2.0
Honduras,43.0,2020-03-14,3.0
Honduras,43.0,2020-03-15,3.0
Honduras,57.0,2020-03-16,6.0
Honduras,57.0,2020-03-17,8.0
Honduras,57.0,2020-03-18,8.0
Honduras,71.0,2020-03-19,9.0
Honduras,71.0,2020-03-20,12.0
Honduras,71.0,2020-03-21,24.0
Honduras,71.0,2020-03-22,24.0
Honduras,71.0,2020-03-23,26.0
Honduras,71.0,2020-03-24,30.0
Honduras,71.0,2020-03-25,30.0
Honduras,71.0,2020-03-26,52.0
Honduras,71.0,2020-03-27,66.0
Honduras,71.0,2020-03-28,67.0
Honduras,71.0,2020-03-29,91.0
Honduras,71.0,2020-03-30,104.0
